Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-854.4585	-965.131	110.6725	0.9385476	8.986827	0.7075911
6	-861.3571	-971.7247	110.3676	0.8035957	11.51603	0.7809297
12	-852.62	-963.1559	110.5359	0.7417824	10.93022	0.7480569
18	-854.5185	-965.4716	110.953	0.7846499	7.274044	0.955336
24	-849.5255	-960.2214	110.6959	0.900829	7.826045	0.9871005
30	-848.1715	-958.6684	110.4969	0.6543917	11.33647	0.839958
36	-854.0688	-964.6044	110.5355	0.7376986	11.12838	0.7093593
42	-853.9393	-964.8154	110.8761	0.5184068	8.166133	1.118295
48	-849.3288	-960.0726	110.7438	0.4578624	9.489918	1.082435
54	-854.8891	-965.5365	110.6473	0.7791114	8.091387	1.101977
60	-856.1906	-966.4	110.2094	1.077071	11.07521	0.6997076
66	-861.8264	-971.6351	109.8087	1.06569	14.76022	0.5528188
72	-860.1394	-969.8761	109.7367	1.488686	11.87193	0.4247935
78	-857.7199	-967.3975	109.6776	1.272999	14.09614	0.5556193
84	-863.5884	-973.6823	110.0939	1.407061	9.974826	0.59189
90	-861.1199	-971.208	110.0882	1.305836	10.76806	0.4805134
96	-864.0458	-974.5413	110.4955	1.259759	8.029132	0.7531762
102	-867.0582	-977.0864	110.0282	1.104466	12.21796	0.6915183
108	-868.1947	-978.8874	110.6927	0.9186829	8.521185	0.8255272
114	-875.8292	-986.2482	110.419	1.08334	9.144555	0.8255272
120	-864.4306	-975.0382	110.6076	0.963706	7.994565	0.9800845
126	-869.6854	-980.4057	110.7203	0.7564274	8.284585	1.020388
132	-860.5134	-971.4443	110.9309	0.7909326	7.230625	0.9809302
138	-857.6716	-967.7689	110.0973	1.209345	10.76746	0.740382
144	-857.1812	-967.9523	110.7712	0.4178649	9.311138	1.121199
150	-856.1047	-966.747	110.6423	0.5272075	7.374917	1.431215
156	-854.2033	-964.8537	110.6504	0.6332648	9.037596	1.076866
162	-859.8061	-970.4626	110.6565	0.4428391	9.037596	1.239271
168	-856.5521	-967.4177	110.8656	0.5661734	7.713056	1.162286
174	-861.2059	-972.0031	110.7972	0.634547	7.713056	1.162286
180	-866.5525	-977.1097	110.5572	0.973002	8.054084	1.010092
186	-868.8681	-979.3888	110.5207	0.9634198	8.138257	1.039669
192	-872.7397	-982.9305	110.1908	1.0378	11.26993	0.7482091
198	-857.5139	-967.933	110.4191	0.761752	11.26993	0.8145408
204	-861.6053	-971.7778	110.1725	0.5934502	11.26993	1.226744
210	-864.8624	-975.571	110.7086	0.6496832	9.631349	0.9006097
216	-863.7664	-974.1181	110.3517	1.013167	9.91494	0.839264
222	-863.3017	-973.6166	110.3148	1.142646	10.15583	0.633198
228	-865.879	-975.8802	110.0012	1.077608	13.00331	0.577316
234	-859.7948	-970.5993	110.8045	1.099904	7.732347	0.549284
240	-859.7929	-969.9311	110.1382	1.194921	11.16102	0.5480002
246	-870.5226	-980.117	109.5944	1.501097	12.8378	0.4180211
252	-860.2536	-970.664	110.4104	0.9891122	10.54482	0.629321
258	-859.2173	-969.8322	110.6149	0.8959526	9.524326	0.7238335
264	-849.7876	-960.86	111.0724	0.7362394	6.973376	0.9468717
